alt press den temp eddy H2Oaer SO2aer H2Saer CO2aer S8aer S2aer HClaer H2SO4aer C2H2aer C2H4aer C2H6aer CH4aer HCaer1 H H2 H2O OH O O2 CO CO2 HCO H2CO C CH CH2 CH3 CH4 S S2 S3 S4 S8 H2S HS SO SO2 CS CS2 OCS C2 C2H C2H2 C2H4 HO2 H2O2 O3 SO3 H2SO4 HCl Cl Cl2 HOCl ClO C2H6 CH3OH CH2CO CH3CHO C3H4 C3H6 C4H2 C4H4 OClO HCS C2H3 C2H5 1CH2 HCCO HSO CH3O H2COH C4H C2H2OH CH3CO CH2CHO C2H3OH C2H4OH CH3O2 HSO3 HS4 C4H3 O1D H2Oaer_r SO2aer_r H2Saer_r CO2aer_r S8aer_r S2aer_r HClaer_r H2SO4aer_r C2H2aer_r C2H4aer_r C2H6aer_r CH4aer_r HCaer1_r
5.25000000E+00 5.95574000E-01 2.20404000E+19 1.95719241E+02 1.00000000E+05 9.61467000E-01 2.84350000E+02 1.00001000E-40 5.15447000E-09 1.53031000E-33 1.08237000E-14 1.00000000E-40 6.61440000E-08 1.14736000E-40 1.14736000E-40 1.14736000E-40 1.14736000E-40 1.14864000E-40 4.44400000E-21 2.95677000E-07 9.98145000E-07 3.72265000E-30 2.98303000E-20 2.83095000E-08 1.73314000E-07 9.92953000E-01 8.75873000E-25 1.37549000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 2.04453000E-37 1.07268000E-26 1.10235000E-17 4.60238000E-19 3.78056000E-26 2.72132000E-27 1.29171000E-22 1.50144000E-09 1.89777000E-13 3.38390000E-11 7.04537000E-03 2.05210000E-36 2.98920000E-32 4.79546000E-11 1.00000000E-40 1.00000000E-40 1.62005000E-33 2.41975000E-32 9.34980000E-19 2.03701000E-12 8.89012000E-18 3.48088000E-18 2.49620000E-14 3.38524000E-08 3.45440000E-18 5.08534000E-25 3.75723000E-29 1.08078000E-09 3.04017000E-36 7.14161000E-26 1.20374000E-29 1.43138000E-32 1.30647000E-39 1.03287000E-40 7.85616000E-32 3.03676000E-33 7.64508000E-15 3.17838000E-36 1.00000000E-40 6.71324000E-35 1.00000000E-40 1.00000000E-40 9.39833000E-15 1.13891000E-34 1.34036000E-28 1.00000000E-40 1.00000000E-40 4.05715000E-36 7.84602000E-36 1.35371000E-31 9.38155000E-39 1.41015000E-28 6.43181000E-24 2.97097000E-23 2.16747000E-35 1.56294000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
5.75000000E+00 5.63287000E-01 2.09511000E+19 1.94733197E+02 1.00000000E+05 1.03630000E+00 2.98316000E+02 1.00000000E-40 7.45781000E-09 2.15034000E-33 8.44373000E-15 1.00000000E-40 6.90176000E-08 1.19663000E-40 1.19663000E-40 1.19663000E-40 1.19663000E-40 1.19789000E-40 4.13095000E-21 3.32690000E-07 8.93280000E-07 3.61764000E-30 3.08244000E-20 3.18735000E-08 1.81652000E-07 9.92937000E-01 7.30214000E-25 1.44123000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.79683000E-37 1.07805000E-26 9.41707000E-18 3.61011000E-19 2.27583000E-26 1.53703000E-27 1.33496000E-22 1.48541000E-09 1.85234000E-13 3.39489000E-11 7.06126000E-03 2.43365000E-36 3.00414000E-32 4.75133000E-11 1.00000000E-40 1.00000000E-40 1.63021000E-33 2.44056000E-32 9.36970000E-19 2.15339000E-12 9.55362000E-18 3.72226000E-18 2.24810000E-14 3.40413000E-08 3.31394000E-18 3.83487000E-25 3.23311000E-29 1.09511000E-09 3.05689000E-36 7.17716000E-26 1.21465000E-29 1.43533000E-32 1.33108000E-39 1.03722000E-40 7.89903000E-32 3.05131000E-33 6.65229000E-15 3.25486000E-36 1.00000000E-40 6.74418000E-35 1.00000000E-40 1.00000000E-40 1.22465000E-14 9.61084000E-35 1.34688000E-28 1.00000000E-40 1.00000000E-40 5.03885000E-36 7.88186000E-36 1.37543000E-31 9.49974000E-39 1.41678000E-28 5.62156000E-24 2.98728000E-23 2.18352000E-35 1.83927000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
6.25000000E+00 5.32480000E-01 1.99046000E+19 1.93760586E+02 1.00000000E+05 1.11685000E+00 3.13278000E+02 1.00000000E-40 1.08171000E-08 3.03075000E-33 6.66058000E-15 1.00000000E-40 7.21179000E-08 1.24912000E-40 1.24912000E-40 1.24912000E-40 1.24912000E-40 1.25046000E-40 3.85538000E-21 3.71371000E-07 8.05611000E-07 3.53262000E-30 3.19309000E-20 3.56414000E-08 1.90463000E-07 9.92922000E-01 6.15588000E-25 1.50561000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.59083000E-37 1.08370000E-26 8.11578000E-18 2.86191000E-19 1.39774000E-26 8.86746000E-28 1.37790000E-22 1.46985000E-09 1.81109000E-13 3.40762000E-11 7.07643000E-03 2.87738000E-36 3.01985000E-32 4.70775000E-11 1.00000000E-40 1.00000000E-40 1.64106000E-33 2.46318000E-32 9.35354000E-19 2.27141000E-12 1.01986000E-17 3.93195000E-18 2.02924000E-14 3.42419000E-08 3.18384000E-18 2.95332000E-25 2.82213000E-29 1.11037000E-09 3.07460000E-36 7.21457000E-26 1.22647000E-29 1.43920000E-32 1.35906000E-39 1.04183000E-40 7.94441000E-32 3.06657000E-33 5.80723000E-15 3.33341000E-36 1.00000000E-40 6.77656000E-35 1.00000000E-40 1.00000000E-40 1.60038000E-14 8.25984000E-35 1.35368000E-28 1.00000000E-40 1.00000000E-40 6.14457000E-36 7.91937000E-36 1.39953000E-31 9.62976000E-39 1.42371000E-28 4.96980000E-24 3.00444000E-23 2.20106000E-35 2.14673000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
6.75000000E+00 5.03085000E-01 1.88959000E+19 1.92836644E+02 1.00000000E+05 1.20294000E+00 3.29262000E+02 1.00000000E-40 1.57368000E-08 4.28953000E-33 5.30417000E-15 1.00000000E-40 7.54591000E-08 1.30514000E-40 1.30514000E-40 1.30514000E-40 1.30514000E-40 1.30661000E-40 3.62959000E-21 4.11802000E-07 7.31781000E-07 3.47834000E-30 3.31910000E-20 3.96280000E-08 1.99781000E-07 9.92908000E-01 5.27273000E-25 1.56837000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.42463000E-37 1.08965000E-26 7.05520000E-18 2.29216000E-19 8.74826000E-27 5.21918000E-28 1.42044000E-22 1.45476000E-09 1.77412000E-13 3.42227000E-11 7.09087000E-03 3.39076000E-36 3.03641000E-32 4.66486000E-11 1.00000000E-40 1.00000000E-40 1.65264000E-33 2.48773000E-32 9.34904000E-19 2.39101000E-12 1.08279000E-17 4.13902000E-18 1.83834000E-14 3.44552000E-08 3.07200000E-18 2.31589000E-25 2.51674000E-29 1.12661000E-09 3.09338000E-36 7.25399000E-26 1.23927000E-29 1.44300000E-32 1.39085000E-39 1.04669000E-40 7.99249000E-32 3.08261000E-33 5.09559000E-15 3.41408000E-36 1.00000000E-40 6.81048000E-35 1.00000000E-40 1.00000000E-40 2.09153000E-14 7.22100000E-35 1.36080000E-28 1.00000000E-40 1.00000000E-40 7.37610000E-36 7.95868000E-36 1.42619000E-31 9.77246000E-39 1.43098000E-28 4.45222000E-24 3.02252000E-23 2.22014000E-35 2.48925000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
7.25000000E+00 4.75056000E-01 1.79243000E+19 1.91964085E+02 1.00000000E+05 1.29489000E+00 3.46533000E+02 1.00000000E-40 2.29733000E-08 6.09814000E-33 4.26119000E-15 1.00000000E-40 7.91041000E-08 1.36585000E-40 1.36585000E-40 1.36585000E-40 1.36585000E-40 1.36745000E-40 3.44782000E-21 4.54073000E-07 6.69201000E-07 3.46106000E-30 3.46248000E-20 4.38505000E-08 2.09645000E-07 9.92894000E-01 4.58656000E-25 1.62926000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.29054000E-37 1.09593000E-26 6.18180000E-18 1.85321000E-19 5.56969000E-27 3.12827000E-28 1.46253000E-22 1.44016000E-09 1.74111000E-13 3.43900000E-11 7.10454000E-03 3.98201000E-36 3.05387000E-32 4.62279000E-11 1.00000000E-40 1.00000000E-40 1.66501000E-33 2.51439000E-32 9.36655000E-19 2.51212000E-12 1.14454000E-17 4.35016000E-18 1.67173000E-14 3.46822000E-08 2.97781000E-18 1.84427000E-25 2.31260000E-29 1.14389000E-09 3.11330000E-36 7.29558000E-26 1.25311000E-29 1.44672000E-32 1.42693000E-39 1.05185000E-40 8.04347000E-32 3.09948000E-33 4.49495000E-15 3.49695000E-36 1.00000000E-40 6.84607000E-35 1.00000000E-40 1.00000000E-40 2.72806000E-14 6.41321000E-35 1.36826000E-28 1.00000000E-40 1.00000000E-40 8.73500000E-36 7.99998000E-36 1.45562000E-31 9.92878000E-39 1.43861000E-28 4.04667000E-24 3.04157000E-23 2.24084000E-35 2.87106000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
7.75000000E+00 4.48342000E-01 1.69921000E+19 1.91108174E+02 1.00000000E+05 1.39380000E+00 3.64884000E+02 1.00000000E-40 3.35655000E-08 8.68704000E-33 3.44592000E-15 1.00000000E-40 8.29950000E-08 1.43006000E-40 1.43006000E-40 1.43006000E-40 1.43006000E-40 1.43164000E-40 3.28699000E-21 4.98281000E-07 6.14537000E-07 3.48885000E-30 3.62096000E-20 4.83272000E-08 2.20097000E-07 9.92881000E-01 4.02260000E-25 1.68801000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.17656000E-37 1.10257000E-26 5.44819000E-18 1.50831000E-19 3.59062000E-27 1.89946000E-28 1.50408000E-22 1.42604000E-09 1.71068000E-13 3.45800000E-11 7.11739000E-03 4.66015000E-36 3.07231000E-32 4.58164000E-11 1.00000000E-40 1.00000000E-40 1.67824000E-33 2.54330000E-32 9.36756000E-19 2.63468000E-12 1.20533000E-17 4.55288000E-18 1.52296000E-14 3.49239000E-08 2.89211000E-18 1.48623000E-25 2.20926000E-29 1.16225000E-09 3.13445000E-36 7.33951000E-26 1.26803000E-29 1.45034000E-32 1.46789000E-39 1.05732000E-40 8.09758000E-32 3.11727000E-33 3.97703000E-15 3.58211000E-36 1.00000000E-40 6.88349000E-35 1.00000000E-40 1.00000000E-40 3.54611000E-14 5.76637000E-35 1.37609000E-28 1.00000000E-40 1.00000000E-40 1.02227000E-35 8.04340000E-36 1.48805000E-31 1.00997000E-38 1.44664000E-28 3.73980000E-24 3.06169000E-23 2.26323000E-35 3.29563000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.25000000E+00 4.22889000E-01 1.60960000E+19 1.90294044E+02 1.00000000E+05 1.49769000E+00 3.84728000E+02 1.00000000E-40 4.91528000E-08 1.24331000E-32 2.80459000E-15 1.00000000E-40 8.72631000E-08 1.49946000E-40 1.49946000E-40 1.49946000E-40 1.49946000E-40 1.50118000E-40 3.15717000E-21 5.44528000E-07 5.67149000E-07 3.62640000E-30 3.79922000E-20 5.30780000E-08 2.31181000E-07 9.92869000E-01 3.57200000E-25 1.74432000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.08313000E-37 1.10960000E-26 4.83103000E-18 1.23630000E-19 2.34434000E-27 1.16887000E-28 1.54503000E-22 1.41242000E-09 1.68313000E-13 3.47944000E-11 7.12939000E-03 5.43497000E-36 3.09181000E-32 4.54153000E-11 1.00000000E-40 1.00000000E-40 1.69237000E-33 2.57466000E-32 9.38915000E-19 2.75863000E-12 1.26555000E-17 4.76600000E-18 1.39174000E-14 3.51815000E-08 2.82034000E-18 1.21043000E-25 2.21082000E-29 1.18175000E-09 3.15693000E-36 7.38597000E-26 1.28413000E-29 1.45385000E-32 1.51436000E-39 1.06312000E-40 8.15505000E-32 3.13605000E-33 3.53497000E-15 3.66969000E-36 1.00000000E-40 6.92288000E-35 1.00000000E-40 1.00000000E-40 4.58905000E-14 5.25207000E-35 1.38432000E-28 1.00000000E-40 1.00000000E-40 1.18405000E-35 8.08913000E-36 1.52373000E-31 1.02864000E-38 1.45510000E-28 3.57347000E-24 3.08295000E-23 2.28738000E-35 3.76889000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
8.75000000E+00 3.98650000E-01 1.52373000E+19 1.89495790E+02 1.00000000E+05 1.60982000E+00 4.05854000E+02 1.00000000E-40 7.20096000E-08 1.78271000E-32 2.29441000E-15 1.00000000E-40 9.18113000E-08 1.57348000E-40 1.57348000E-40 1.57348000E-40 1.57348000E-40 1.57523000E-40 3.04264000E-21 5.92930000E-07 5.25103000E-07 4.03157000E-30 3.99605000E-20 5.81248000E-08 2.42949000E-07 9.92858000E-01 3.19381000E-25 1.79790000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 1.00290000E-37 1.11704000E-26 4.30358000E-18 1.01850000E-19 1.54510000E-27 7.26272000E-29 1.58529000E-22 1.39931000E-09 1.65751000E-13 3.50347000E-11 7.14048000E-03 6.31718000E-36 3.11246000E-32 4.50254000E-11 1.00000000E-40 1.00000000E-40 1.70749000E-33 2.60865000E-32 9.40122000E-19 2.88388000E-12 1.32545000E-17 4.97782000E-18 1.27388000E-14 3.54561000E-08 2.75576000E-18 9.93952000E-26 2.32683000E-29 1.20247000E-09 3.18085000E-36 7.43519000E-26 1.30145000E-29 1.45724000E-32 1.56709000E-39 1.06929000E-40 8.21614000E-32 3.15590000E-33 3.15081000E-15 3.75981000E-36 1.00000000E-40 6.96441000E-35 1.00000000E-40 1.00000000E-40 5.90854000E-14 4.83518000E-35 1.39300000E-28 1.00000000E-40 1.00000000E-40 1.35897000E-35 8.13738000E-36 1.56292000E-31 1.04901000E-38 1.46402000E-28 3.66133000E-24 3.10544000E-23 2.31338000E-35 4.29565000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
9.25000000E+00 3.75570000E-01 1.44141000E+19 1.88720648E+02 1.00000000E+05 1.72747000E+00 4.28566000E+02 1.00000000E-40 1.05488000E-07 2.56513000E-32 1.88530000E-15 1.00000000E-40 9.67748000E-08 1.65319000E-40 1.65319000E-40 1.65319000E-40 1.65319000E-40 1.65515000E-40 2.94549000E-21 6.43608000E-07 4.87721000E-07 5.16730000E-30 4.21451000E-20 6.34917000E-08 2.55457000E-07 9.92848000E-01 2.87837000E-25 1.84844000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 9.34865000E-38 1.12493000E-26 3.85050000E-18 8.43031000E-20 1.02708000E-27 4.55231000E-29 1.62478000E-22 1.38672000E-09 1.63367000E-13 3.53029000E-11 7.15061000E-03 7.31836000E-36 3.13435000E-32 4.46479000E-11 1.00000000E-40 1.00000000E-40 1.72367000E-33 2.64550000E-32 9.41678000E-19 3.01036000E-12 1.38535000E-17 5.19683000E-18 1.16824000E-14 3.57491000E-08 2.69979000E-18 8.22025000E-26 2.57357000E-29 1.22450000E-09 3.20631000E-36 7.48739000E-26 1.32010000E-29 1.46051000E-32 1.62693000E-39 1.07586000E-40 8.28115000E-32 3.17692000E-33 2.81736000E-15 3.85264000E-36 1.00000000E-40 7.00827000E-35 1.00000000E-40 1.00000000E-40 7.56552000E-14 4.49850000E-35 1.40215000E-28 1.00000000E-40 1.00000000E-40 1.54715000E-35 8.18837000E-36 1.60596000E-31 1.07121000E-38 1.47345000E-28 4.33356000E-24 3.12927000E-23 2.34130000E-35 4.88272000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
9.75000000E+00 3.53601000E-01 1.36259000E+19 1.87960161E+02 1.00000000E+05 1.85327000E+00 4.52957000E+02 1.00000000E-40 1.54602000E-07 3.70170000E-32 1.55478000E-15 1.00000000E-40 1.02159000E-07 1.73892000E-40 1.73892000E-40 1.73892000E-40 1.73892000E-40 1.74091000E-40 2.86020000E-21 6.96699000E-07 4.54101000E-07 8.25301000E-30 4.45581000E-20 6.92050000E-08 2.68763000E-07 9.92839000E-01 2.60924000E-25 1.89561000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 8.75985000E-38 1.13332000E-26 3.45768000E-18 7.00385000E-20 6.87378000E-28 2.87295000E-29 1.66340000E-22 1.37469000E-09 1.61114000E-13 3.56007000E-11 7.15971000E-03 8.45112000E-36 3.15759000E-32 4.42839000E-11 1.00000000E-40 1.00000000E-40 1.74099000E-33 2.68545000E-32 9.42708000E-19 3.13800000E-12 1.44554000E-17 5.42024000E-18 1.07282000E-14 3.60621000E-08 2.65004000E-18 6.83833000E-26 2.97566000E-29 1.24792000E-09 3.23345000E-36 7.54283000E-26 1.34016000E-29 1.46362000E-32 1.69485000E-39 1.08285000E-40 8.35041000E-32 3.19921000E-33 2.52550000E-15 3.94835000E-36 1.00000000E-40 7.05466000E-35 1.00000000E-40 1.00000000E-40 9.63159000E-14 4.22590000E-35 1.41182000E-28 1.00000000E-40 1.00000000E-40 1.74877000E-35 8.24234000E-36 1.65316000E-31 1.09538000E-38 1.48342000E-28 6.40262000E-24 3.15455000E-23 2.37127000E-35 5.53715000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
1.02500000E+01 3.32704000E-01 1.28717000E+19 1.87213658E+02 1.00000000E+05 1.98688000E+00 4.79127000E+02 1.00000000E-40 2.26851000E-07 5.37298000E-32 1.28574000E-15 1.00000000E-40 1.07943000E-07 1.83056000E-40 1.83056000E-40 1.83056000E-40 1.83056000E-40 1.83275000E-40 2.78646000E-21 7.52351000E-07 4.23708000E-07 1.63854000E-29 4.72271000E-20 7.52941000E-08 2.82936000E-07 9.92831000E-01 2.37898000E-25 1.93906000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 8.25184000E-38 1.14224000E-26 3.11513000E-18 5.83719000E-20 4.62677000E-28 1.82351000E-29 1.70107000E-22 1.36323000E-09 1.58967000E-13 3.59305000E-11 7.16772000E-03 9.72913000E-36 3.18230000E-32 4.39344000E-11 1.00000000E-40 1.00000000E-40 1.75956000E-33 2.72875000E-32 9.43729000E-19 3.26673000E-12 1.50633000E-17 5.65266000E-18 9.86547000E-15 3.63966000E-08 2.60659000E-18 5.71756000E-26 3.56820000E-29 1.27283000E-09 3.26240000E-36 7.60181000E-26 1.36172000E-29 1.46658000E-32 1.77197000E-39 1.09031000E-40 8.42426000E-32 3.22288000E-33 2.26956000E-15 4.04717000E-36 1.00000000E-40 7.10382000E-35 1.00000000E-40 1.00000000E-40 1.21902000E-13 4.00689000E-35 1.42206000E-28 1.00000000E-40 1.00000000E-40 1.96402000E-35 8.29957000E-36 1.70492000E-31 1.12169000E-38 1.49400000E-28 1.17748000E-23 3.18139000E-23 2.40338000E-35 6.26736000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
1.07500000E+01 3.12821000E-01 1.21501000E+19 1.86480349E+02 1.00000000E+05 2.12761000E+00 5.07183000E+02 1.00000000E-40 3.33187000E-07 7.86610000E-32 1.06590000E-15 1.00000000E-40 1.14235000E-07 1.92934000E-40 1.92934000E-40 1.92934000E-40 1.92934000E-40 1.93162000E-40 2.72240000E-21 8.10727000E-07 3.96129000E-07 3.70620000E-29 5.01805000E-20 8.17910000E-08 2.98049000E-07 9.92824000E-01 2.17993000E-25 1.97842000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 7.81066000E-38 1.15175000E-26 2.81460000E-18 4.87741000E-20 3.12868000E-28 1.16270000E-29 1.73768000E-22 1.35236000E-09 1.56900000E-13 3.62943000E-11 7.17456000E-03 1.11671000E-35 3.20860000E-32 4.36006000E-11 1.00000000E-40 1.00000000E-40 1.77946000E-33 2.77568000E-32 9.44828000E-19 3.39646000E-12 1.56805000E-17 5.89299000E-18 9.08274000E-15 3.67545000E-08 2.56865000E-18 4.80203000E-26 4.39944000E-29 1.29935000E-09 3.29332000E-36 7.66462000E-26 1.38489000E-29 1.46936000E-32 1.85959000E-39 1.09827000E-40 8.50309000E-32 3.24806000E-33 2.04408000E-15 4.14930000E-36 1.00000000E-40 7.15599000E-35 1.00000000E-40 1.00000000E-40 1.53380000E-13 3.83340000E-35 1.43292000E-28 1.00000000E-40 1.00000000E-40 2.19315000E-35 8.36034000E-36 1.76166000E-31 1.15032000E-38 1.50524000E-28 2.46973000E-23 3.20995000E-23 2.43777000E-35 7.08323000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
1.12500000E+01 2.93914000E-01 1.14602000E+19 1.85756591E+02 1.00000000E+05 2.27920000E+00 5.37329000E+02 1.00000000E-40 4.89574000E-07 1.18654000E-31 8.85089000E-16 1.00000000E-40 1.21007000E-07 2.03553000E-40 2.03553000E-40 2.03553000E-40 2.03553000E-40 2.03797000E-40 2.66710000E-21 8.72010000E-07 3.71011000E-07 8.76522000E-29 5.34518000E-20 8.87317000E-08 3.14184000E-07 9.92818000E-01 2.00683000E-25 2.01332000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 7.42705000E-38 1.16189000E-26 2.54957000E-18 4.08402000E-20 2.12352000E-28 7.44117000E-30 1.77314000E-22 1.34212000E-09 1.54890000E-13 3.66949000E-11 7.18016000E-03 1.27813000E-35 3.23664000E-32 4.32838000E-11 1.00000000E-40 1.00000000E-40 1.80082000E-33 2.82659000E-32 9.46657000E-19 3.52713000E-12 1.63110000E-17 6.14253000E-18 8.37149000E-15 3.71377000E-08 2.53591000E-18 4.04951000E-26 5.53390000E-29 1.32760000E-09 3.32638000E-36 7.73164000E-26 1.40980000E-29 1.47194000E-32 1.95918000E-39 1.10679000E-40 8.58734000E-32 3.27489000E-33 1.84489000E-15 4.25503000E-36 1.00000000E-40 7.21146000E-35 1.00000000E-40 1.00000000E-40 1.91864000E-13 3.69915000E-35 1.44446000E-28 1.00000000E-40 1.00000000E-40 2.43647000E-35 8.42502000E-36 1.82386000E-31 1.18145000E-38 1.51720000E-28 5.42088000E-23 3.24036000E-23 2.47458000E-35 7.99637000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
1.17500000E+01 2.75942000E-01 1.08006000E+19 1.85048741E+02 1.00000000E+05 2.43749000E+00 5.69969000E+02 1.00000000E-40 7.18390000E-07 2.53093000E-31 7.36239000E-16 1.00000000E-40 1.28490000E-07 2.15151000E-40 2.15151000E-40 2.15151000E-40 2.15151000E-40 2.15407000E-40 2.62219000E-21 9.36405000E-07 3.48234000E-07 2.06715000E-28 5.70929000E-20 9.61563000E-08 3.31434000E-07 9.92814000E-01 1.85747000E-25 2.04337000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 7.09931000E-38 1.17272000E-26 2.31522000E-18 3.42627000E-20 1.44594000E-28 4.77858000E-30 1.80734000E-22 1.33253000E-09 1.52928000E-13 3.71351000E-11 7.18443000E-03 1.45888000E-35 3.26659000E-32 4.29853000E-11 1.00000000E-40 1.00000000E-40 1.82376000E-33 2.88181000E-32 9.51239000E-19 3.65868000E-12 1.69591000E-17 6.40435000E-18 7.72639000E-15 3.75486000E-08 2.50929000E-18 3.42887000E-26 7.05595000E-29 1.35774000E-09 3.36177000E-36 7.80324000E-26 1.43656000E-29 1.47429000E-32 2.07247000E-39 1.11592000E-40 8.67749000E-32 3.30353000E-33 1.66899000E-15 4.36466000E-36 1.00000000E-40 7.27055000E-35 1.00000000E-40 1.00000000E-40 2.38632000E-13 3.60028000E-35 1.45674000E-28 1.00000000E-40 1.00000000E-40 2.69434000E-35 8.49396000E-36 1.89204000E-31 1.21532000E-38 1.52994000E-28 1.18712000E-22 3.27281000E-23 2.51398000E-35 9.02098000E-36 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
1.22500000E+01 2.58862000E-01 1.01705000E+19 1.84349610E+02 1.00000000E+05 2.60716000E+00 6.05034000E+02 1.00000000E-40 1.05499000E-06 2.51119000E-30 6.12956000E-16 1.00000000E-40 1.36574000E-07 2.27527000E-40 2.27527000E-40 2.27527000E-40 2.27527000E-40 2.27807000E-40 2.58476000E-21 1.00414000E-06 3.27450000E-07 4.76291000E-28 6.11427000E-20 1.04109000E-07 3.49902000E-07 9.92811000E-01 1.72623000E-25 2.06813000E-20 1.00000000E-40 1.00000000E-40 1.00000000E-40 6.81562000E-38 1.18431000E-26 2.10672000E-18 2.87810000E-20 9.86597000E-29 3.07609000E-30 1.84015000E-22 1.32365000E-09 1.50985000E-13 3.76181000E-11 7.18728000E-03 1.66087000E-35 3.29862000E-32 4.27064000E-11 1.00000000E-40 1.00000000E-40 1.84843000E-33 2.94175000E-32 9.60458000E-19 3.79104000E-12 1.76291000E-17 6.67443000E-18 7.13824000E-15 3.79896000E-08 2.48741000E-18 2.91404000E-26 9.07345000E-29 1.38992000E-09 3.39972000E-36 7.87988000E-26 1.46532000E-29 1.47639000E-32 2.20143000E-39 1.12571000E-40 8.77411000E-32 3.33416000E-33 1.51261000E-15 4.47853000E-36 1.00000000E-40 7.33361000E-35 1.00000000E-40 1.00000000E-40 2.95142000E-13 3.53250000E-35 1.46984000E-28 1.00000000E-40 1.00000000E-40 2.96723000E-35 8.56760000E-36 1.96683000E-31 1.25215000E-38 1.54355000E-28 2.54082000E-22 3.30749000E-23 2.55614000E-35 1.01732000E-35 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
